"Code","Taxa","Description","CF_calc","CF_max","CF_min","CF_n","match_notes","calc_notes","mean_EUMOFA","max_EUMOFA","min_EUMOFA","n_EUMOFA","CF_live_to_commod"
30627,"heterocarpus reedi","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"litopenaeus occidentalis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"litopenaeus schmitti","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"litopenaeus setiferus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"litopenaeus stylirostris","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"litopenaeus vannamei","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"marsupenaeus japonicus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.334,1.05,1.05,1,"full_match","assign",1.2775,1.66,1.15,4,0.952380952380952
30627,"melicertus kerathurus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"melicertus latisulcatus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"metapenaeus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.324,1,1,1,"full_match","assign",1.2775,1.66,1.15,4,1
30627,"metapenaeus endeavouri","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"metapenaeus ensis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"metapenaeus joyneri","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"metapenaeus monoceros","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.70928571428571,2.56,1.67,3,"loose_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"nematopalaemon schmitti","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"palaemon adspersus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"palaemon longirostris","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"palaemon serratus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2275,1.1,1,4,"full_match","assign",1.2775,1.66,1.15,4,0.963855421686747
30627,"palaemonetes varians","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"parapenaeopsis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"parapenaeopsis atlantica","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"parapenaeus longirostris","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.55,2.35,1.04,4,"full_match","assign",1.2775,1.66,1.15,4,0.688468158347676
30627,"pasiphaea tarda","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"penaeidae","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"penaeus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.47833333333333,2.03,1,8,"full_match","assign",1.2775,1.66,1.15,4,0.695047784535187
30627,"penaeus chinensis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"penaeus indicus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"penaeus merguiensis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.324,1,1,1,"full_match","assign",1.2775,1.66,1.15,4,1
30627,"penaeus monodon","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.324,1,1,1,"full_match","assign",1.2775,1.66,1.15,4,1
30627,"penaeus penicillatus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.78,2.65,1.66,4,"loose_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"penaeus semisulcatus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"pleoticus muelleri","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",2.1125,4,1.64,4,"loose_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"pleoticus robustus","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"plesionika edwardsii","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"plesionika martia","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"protrachypene precipua","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"sclerocrangon","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"sergestidae","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.70928571428571,2.56,1.67,3,"loose_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"sicyonia brevirostris","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"sicyonia ingentis","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"solenocera agassizii","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"trachysalambria curvirostris","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.2775,NA,NA,NA,"no_cf_match","assign",1.2775,1.66,1.15,4,0.782778864970646
30627,"xiphopenaeus kroyeri","crustaceans; not frozen, shrimps and prawns excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water; edible flour, meals, and pellets",1.324,1,1,1,"full_match","assign",1.2775,1.66,1.15,4,1
160521,"acetes erythraeus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"acetes japonicus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.44,1,1,1,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"aristaeomorpha foliacea","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"aristaeopsis edwardsiana","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"aristeus antennatus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.681,2.35,1.04,3,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"aristeus varidens","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"artemesia longinaris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"crangon crangon","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.20142857142857,1.25,1,12,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"crangonidae","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus aztecus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus brasiliensis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.45666666666667,1.05,1.05,1,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.5425,1.85,1,2,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus californiensis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus duorarum","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"farfantepenaeus notialis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"haliporoides diomedeae","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"haliporoides triarthrus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"heterocarpus reedi","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"litopenaeus occidentalis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"litopenaeus schmitti","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"litopenaeus setiferus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"litopenaeus stylirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"litopenaeus vannamei","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"marsupenaeus japonicus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.45666666666667,1.05,1.05,1,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"melicertus kerathurus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"melicertus latisulcatus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"metapenaeus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",2.14,3.1,3.1,1,"full_match","assign",1.66,1.66,1.66,2,0.32258064516129
160521,"metapenaeus endeavouri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"metapenaeus ensis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"metapenaeus joyneri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"metapenaeus monoceros","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.933,2.56,1.67,3,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"nematopalaemon schmitti","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"palaemon adspersus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"palaemon longirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"palaemon serratus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.18555555555556,1.1,1,7,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"palaemonetes varians","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.58333333333333,2.05,1.04,4,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus borealis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.85837037046667,2.777777778,1,13,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus goniurus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus hypsinotus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus jordani","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus kessleri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus montagui","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pandalus platyceros","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"parapenaeopsis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"parapenaeopsis atlantica","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"parapenaeus longirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.68333333333333,2.35,1.04,4,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pasiphaea tarda","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeidae","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",3.994,9,2.1,3,"full_match","assign",1.66,1.66,1.66,2,0.16304347826087
160521,"penaeus chinensis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus indicus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus merguiensis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.51859649125,1.754385965,1,2,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus monodon","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.74571428571429,2.56,1,5,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus penicillatus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.99,2.65,1.66,4,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"penaeus semisulcatus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pleoticus muelleri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",2.43333333333333,4,1.64,4,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"pleoticus robustus","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"plesionika edwardsii","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"plesionika martia","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"protrachypene precipua","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sclerocrangon","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sergestidae","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.933,2.56,1.67,3,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sicyonia brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"sicyonia ingentis","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"solenocera agassizii","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"trachysalambria curvirostris","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,2,0.602409638554217
160521,"xiphopenaeus kroyeri","crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1.44,1,1,1,"loose_match","assign",1.66,1.66,1.66,2,0.602409638554217
160529,"acetes erythraeus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"acetes japonicus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.33,1,1,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristaeomorpha foliacea","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristaeopsis edwardsiana","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristeus antennatus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.68625,2.35,1.04,3,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"aristeus varidens","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"artemesia longinaris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"crangon crangon","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.16615384615385,1.25,1,12,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"crangonidae","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus aztecus","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus brasiliensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.355,1.05,1.05,1,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus brevirostris","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.50333333333333,1.85,1,2,"loose_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus californiensis","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
160529,"farfantepenaeus duorarum","crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1.66,NA,NA,NA,"no_cf_match","assign",1.66,1.66,1.66,1,0.602409638554217
